cancer_site,state,year,count,population,crude_rate_100k
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2002,46,4190302,1.1
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2002,29,2493892,1.16
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2002,27,3594189,0.75
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2002,28,2869862,0.9800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Missouri,2002,17,1589672,1.07
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2002,22,2318754,0.9500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2002,42,5177855,0.81
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2002,16,2273537,0.7000000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2002,17,3182127,0.53
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2002,26,3247389,0.8
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2002,62,6731078,0.9199999999999999
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2003,65,10407621,0.6200000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Colorado,2003,16,1276428,1.25
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Connecticut,2003,16,944098,1.69
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2003,43,4252139,1.01
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2003,25,2526258,0.9900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2003,34,3581302,0.9500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2003,19,2859024,0.66
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2003,20,2330306,0.86
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2003,53,5149468,1.03
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2003,19,2300840,0.8300000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2003,28,3169697,0.8800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2003,27,3239738,0.8300000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2003,61,6809683,0.9
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2004,82,10443725,0.79
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2004,45,4338695,1.04
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2004,22,2563023,0.86
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2004,23,3571714,0.6400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2004,16,1668500,0.96
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2004,28,2847180,0.9800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Minnesota,2004,16,1434533,1.1199999999999999
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2004,26,2336900,1.11
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2004,60,5110669,1.17
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2004,29,2330717,1.2400000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2004,24,3160151,0.76
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2004,22,3235436,0.68
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2004,63,6893798,0.91
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2004,23,2018321,1.1400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2004,18,1695630,1.06
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2005,92,10441553,0.8800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Colorado,2005,17,1289504,1.32
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Connecticut,2005,16,939226,1.7000000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2005,41,4426511,0.9300000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2005,18,2610593,0.6900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2005,20,3552913,0.5599999999999999
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Indiana,2005,22,1780255,1.2400000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2005,18,1654917,1.09
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2005,27,2823815,0.96
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2005,24,2332099,1.03
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2005,59,5053118,1.17
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2005,25,2371142,1.05
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2005,29,3142242,0.9199999999999999
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2005,42,3226468,1.3
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2005,57,6976844,0.82
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2005,16,2033460,0.79
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2005,16,1698371,0.9400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Alabama,2006,18,1259673,1.4300000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2006,88,10426324,0.8400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2006,40,4495577,0.8900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2006,19,2669592,0.71
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2006,30,3537020,0.8500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2006,19,1644388,1.16
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2006,22,2796852,0.79
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2006,23,2320362,0.9900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2006,58,5001918,1.16
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2006,20,2420033,0.8300000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2006,21,3128181,0.67
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2006,32,3223047,0.9900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2006,69,7146953,0.97
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2006,20,2046587,0.9800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2006,19,1713930,1.11
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2007,99,10419053,0.9500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2007,34,4520513,0.75
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2007,19,2729049,0.7000000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2007,41,3531290,1.16
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2007,27,1637403,1.6500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2007,30,2765779,1.08
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2007,19,2310920,0.82
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2007,52,4965536,1.05
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2007,19,2480165,0.77
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2007,19,3118812,0.61
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2007,36,3217880,1.1199999999999999
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),South Carolina,2007,16,1200413,1.33
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2007,57,7276869,0.78
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2007,21,2057072,1.02
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2007,21,1729590,1.21
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2008,91,10448668,0.87
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2008,38,4527628,0.8400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2008,18,2763796,0.65
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2008,29,3522622,0.82
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Indiana,2008,17,1808812,0.9400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2008,22,1632561,1.35
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2008,22,2724448,0.81
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2008,24,2303527,1.04
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2008,50,4945553,1.01
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2008,23,2523924,0.91
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2008,31,3105558,1
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2008,22,3208808,0.6900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Tennessee,2008,17,1670378,1.02
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2008,86,7409811,1.16
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2008,27,1746269,1.55
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Arizona,2009,16,1817884,0.8800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2009,83,10451060,0.79
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2009,46,4513647,1.02
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2009,28,2777234,1.01
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2009,26,3509764,0.7400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Indiana,2009,19,1809338,1.05
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Maryland,2009,19,1518884,1.25
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2009,23,1628136,1.4100000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2009,38,2682344,1.42
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2009,30,2297204,1.31
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2009,50,4922253,1.02
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2009,28,2552467,1.1
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2009,36,3087465,1.17
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2009,28,3196745,0.8800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Tennessee,2009,16,1674771,0.96
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2009,52,7543609,0.6900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2010,102,10430475,0.9800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2010,42,4503681,0.9300000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2010,28,2781285,1.01
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2010,37,3492547,1.06
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Maryland,2010,18,1517852,1.1900000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2010,31,2637956,1.1800000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Minnesota,2010,17,1432203,1.1900000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2010,28,2292103,1.22
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2010,52,4895434,1.06
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2010,24,2560998,0.9400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2010,18,3060751,0.5900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2010,27,3174827,0.8500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Tennessee,2010,16,1673849,0.96
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2010,64,7634449,0.8400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2010,21,2086233,1.01
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2011,86,10370254,0.8300000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2011,44,4488437,0.9800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2011,25,2779227,0.9
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2011,34,3467883,0.9800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Indiana,2011,19,1795904,1.06
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Maryland,2011,21,1520984,1.3800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2011,28,2603185,1.08
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Missouri,2011,19,1587236,1.2000000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2011,26,2293748,1.1300000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2011,56,4888061,1.1500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2011,22,2557053,0.86
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2011,18,3031650,0.5900000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2011,25,3157064,0.79
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Tennessee,2011,21,1668551,1.26
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2011,67,7693071,0.87
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2011,26,2092221,1.2400000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2012,122,10317070,1.1800000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2012,39,4486969,0.87
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2012,43,2779149,1.55
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2012,38,3437783,1.11
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Indiana,2012,19,1784361,1.06
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Maryland,2012,19,1521070,1.25
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2012,21,2573737,0.82
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2012,45,2285979,1.97
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2012,61,4876123,1.25
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2012,25,2553139,0.9800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2012,23,3003532,0.77
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2012,36,3135457,1.1500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2012,68,7752093,0.8800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2012,19,2100329,0.9
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2012,21,1771021,1.1900000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Wisconsin,2012,16,1487603,1.08
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2013,106,10281356,1.03
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2013,53,4504408,1.1800000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2013,56,2776752,2.02
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2013,39,3406313,1.1400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2013,24,2549860,0.9400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Missouri,2013,18,1564946,1.1500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2013,19,2277452,0.8300000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2013,68,4861824,1.4000000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2013,26,2550293,1.02
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2013,28,2989139,0.9400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2013,24,3114308,0.77
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2013,73,7817791,0.9300000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2013,16,1775480,0.9
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Arizona,2014,18,1789283,1.01
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2014,123,10252905,1.2000000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2014,53,4531200,1.17
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2014,34,2781718,1.22
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2014,49,3373212,1.4500000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2014,19,1622378,1.17
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2014,23,2529247,0.91
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Minnesota,2014,18,1436779,1.25
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Missouri,2014,17,1558653,1.09
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2014,29,2272038,1.2800000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2014,73,4841587,1.51
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2014,29,2548178,1.1400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2014,20,2978111,0.67
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2014,27,3098898,0.87
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Tennessee,2014,23,1671080,1.3800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2014,84,7912748,1.06
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2014,21,2104566,1
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2014,18,1784637,1.01
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Wisconsin,2014,16,1472985,1.09
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Arizona,2015,19,1791893,1.06
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2015,102,10233713,1
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Colorado,2015,17,1403855,1.21
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2015,83,4581732,1.8100000000000003
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2015,43,2794532,1.54
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2015,35,3343564,1.05
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Indiana,2015,26,1774241,1.47
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Iowa,2015,16,829347,1.9300000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Louisiana,2015,16,1239760,1.29
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2015,22,1618344,1.36
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2015,26,2509250,1.04
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Minnesota,2015,16,1439988,1.11
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2015,18,2266048,0.79
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2015,52,4827598,1.08
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2015,32,2551335,1.25
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2015,37,2967885,1.25
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2015,28,3085612,0.91
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2015,68,8019632,0.8500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2015,23,2108455,1.09
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Wisconsin,2015,17,1467155,1.16
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Alabama,2016,21,1250345,1.6800000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2016,111,10202315,1.09
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2016,57,4649027,1.2300000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2016,37,2812879,1.32
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2016,47,3315189,1.42
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Indiana,2016,22,1775628,1.2400000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Louisiana,2016,17,1241897,1.37
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Massachusetts,2016,24,1615181,1.4900000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Michigan,2016,22,2498450,0.8800000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Missouri,2016,20,1553547,1.29
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New Jersey,2016,29,2264110,1.2800000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),New York,2016,57,4812427,1.1800000000000002
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),North Carolina,2016,29,2566852,1.1300000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Ohio,2016,22,2959565,0.7400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Pennsylvania,2016,22,3075303,0.7200000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Tennessee,2016,22,1684191,1.31
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Texas,2016,78,8109784,0.96
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Virginia,2016,20,2115887,0.9500000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Washington,2016,20,1823033,1.1
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),California,2017,96,10167604,0.9400000000000001
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Florida,2017,45,4699258,0.96
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Georgia,2017,27,2823263,0.96
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Illinois,2017,45,3286354,1.37
II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma),Maryland,2017,16,1530203,1.05
