state,age_group,year,count,population,crude_rate_100k
Colorado,5-9 years,2008,42,333114,12.61
Colorado,< 1 year,2008,16,67363,23.75
Connecticut,1-4 years,2008,39,166037,23.490000000000002
Connecticut,10-14 years,2008,30,243282,12.33
Connecticut,15-19 years,2008,70,254565,27.5
Connecticut,5-9 years,2008,28,223384,12.530000000000001
Delaware,1-4 years,2008,16,44867,35.660000000000004
Delaware,15-19 years,2008,19,65226,29.130000000000003
Florida,1-4 years,2008,216,863428,25.02
Florida,10-14 years,2008,148,1134890,13.040000000000001
Florida,15-19 years,2008,305,1241381,24.57
Florida,5-9 years,2008,153,1065778,14.36
Florida,< 1 year,2008,63,222151,28.360000000000003
Georgia,1-4 years,2008,125,557645,22.42
Georgia,10-14 years,2008,80,678453,11.790000000000001
Georgia,15-19 years,2008,149,707536,21.060000000000002
Georgia,5-9 years,2008,79,677476,11.66
Georgia,< 1 year,2008,37,142686,25.930000000000003
Hawaii,15-19 years,2008,16,86803,18.430000000000003
Idaho,10-14 years,2008,20,113774,17.580000000000002
Idaho,15-19 years,2008,30,116463,25.760000000000005
Illinois,1-4 years,2008,135,679695,19.86
Illinois,10-14 years,2008,120,892352,13.450000000000001
Illinois,15-19 years,2008,226,931065,24.27
Illinois,5-9 years,2008,101,851542,11.86
Illinois,< 1 year,2008,45,167968,26.79
Indiana,1-4 years,2008,86,348579,24.67
Indiana,10-14 years,2008,68,450850,15.080000000000002
Indiana,15-19 years,2008,93,478890,19.42
Indiana,5-9 years,2008,71,442999,16.03
Indiana,< 1 year,2008,34,87494,38.86000000000001
Iowa,1-4 years,2008,36,158389,22.730000000000004
Iowa,10-14 years,2008,33,200663,16.45
Iowa,15-19 years,2008,46,220966,20.82
Iowa,5-9 years,2008,17,197771,8.6
Kansas,1-4 years,2008,43,158238,27.17
Kansas,10-14 years,2008,24,195555,12.270000000000001
Kansas,15-19 years,2008,48,206346,23.26
Kansas,5-9 years,2008,25,198314,12.61
Kentucky,1-4 years,2008,41,223366,18.36
Kentucky,10-14 years,2008,39,283043,13.780000000000001
Kentucky,15-19 years,2008,61,298442,20.44
Kentucky,5-9 years,2008,38,280030,13.57
Louisiana,1-4 years,2008,58,242837,23.880000000000003
Louisiana,10-14 years,2008,44,305089,14.42
Louisiana,15-19 years,2008,57,331587,17.19
Louisiana,5-9 years,2008,35,298906,11.71
Maine,15-19 years,2008,21,92327,22.75
Maryland,1-4 years,2008,57,291074,19.580000000000002
Maryland,10-14 years,2008,62,382653,16.2
Maryland,15-19 years,2008,98,413496,23.700000000000003
Maryland,5-9 years,2008,39,360071,10.83
Maryland,< 1 year,2008,18,75041,23.990000000000002
Massachusetts,1-4 years,2008,71,293954,24.150000000000002
Massachusetts,10-14 years,2008,50,409756,12.200000000000001
Massachusetts,15-19 years,2008,116,469548,24.700000000000003
Massachusetts,5-9 years,2008,47,384968,12.21
Michigan,1-4 years,2008,126,495024,25.450000000000003
Michigan,10-14 years,2008,92,696597,13.21
Michigan,15-19 years,2008,170,761676,22.32
Michigan,5-9 years,2008,95,651306,14.590000000000002
Michigan,< 1 year,2008,29,119845,24.200000000000003
Minnesota,1-4 years,2008,68,283606,23.980000000000004
Minnesota,10-14 years,2008,41,354831,11.55
Minnesota,15-19 years,2008,86,377663,22.77
Minnesota,5-9 years,2008,45,347065,12.969999999999999
Minnesota,< 1 year,2008,27,71839,37.580000000000005
Mississippi,1-4 years,2008,28,168275,16.64
Mississippi,10-14 years,2008,23,209833,10.96
Mississippi,15-19 years,2008,48,228812,20.980000000000004
Missouri,1-4 years,2008,67,309406,21.650000000000002
Missouri,10-14 years,2008,32,398368,8.03
Missouri,15-19 years,2008,79,431330,18.32
Missouri,5-9 years,2008,51,385829,13.219999999999999
Missouri,< 1 year,2008,24,79684,30.12
Nebraska,1-4 years,2008,24,103726,23.14
Nebraska,15-19 years,2008,33,131223,25.150000000000002
Nebraska,5-9 years,2008,17,123980,13.71
Nevada,1-4 years,2008,30,153991,19.480000000000004
Nevada,10-14 years,2008,23,181778,12.65
Nevada,15-19 years,2008,37,179570,20.6
New Hampshire,1-4 years,2008,16,59103,27.07
New Hampshire,15-19 years,2008,21,96792,21.700000000000003
New Jersey,1-4 years,2008,96,437783,21.930000000000003
New Jersey,10-14 years,2008,91,592753,15.350000000000001
New Jersey,15-19 years,2008,152,603910,25.17
New Jersey,5-9 years,2008,70,560357,12.490000000000002
New Jersey,< 1 year,2008,25,108724,22.990000000000002
New Mexico,10-14 years,2008,21,139938,15.01
New Mexico,15-19 years,2008,30,151343,19.82
New Mexico,5-9 years,2008,17,136296,12.47
New York,1-4 years,2008,219,917292,23.87
New York,10-14 years,2008,169,1240752,13.62
New York,15-19 years,2008,321,1390597,23.080000000000002
New York,5-9 years,2008,160,1154965,13.850000000000001
New York,< 1 year,2008,74,241947,30.59
North Carolina,1-4 years,2008,107,501192,21.35
North Carolina,10-14 years,2008,59,616255,9.57
North Carolina,15-19 years,2008,125,657428,19.01
North Carolina,5-9 years,2008,79,620441,12.73
North Carolina,< 1 year,2008,38,128608,29.55
Ohio,1-4 years,2008,139,581030,23.92
Ohio,10-14 years,2008,111,785304,14.130000000000003
Ohio,15-19 years,2008,152,840788,18.080000000000002
Ohio,5-9 years,2008,93,752633,12.36
Ohio,< 1 year,2008,50,145803,34.29
Oklahoma,1-4 years,2008,43,204215,21.060000000000002
Oklahoma,10-14 years,2008,37,247181,14.969999999999999
Oklahoma,15-19 years,2008,41,266021,15.41
Oklahoma,5-9 years,2008,32,250053,12.8
Oregon,1-4 years,2008,46,188352,24.42
Oregon,10-14 years,2008,43,241418,17.81
Oregon,15-19 years,2008,59,259067,22.77
Oregon,5-9 years,2008,30,234517,12.790000000000001
Pennsylvania,1-4 years,2008,153,582469,26.27
Pennsylvania,10-14 years,2008,89,807692,11.020000000000001
Pennsylvania,15-19 years,2008,181,922093,19.630000000000003
Pennsylvania,5-9 years,2008,90,749392,12.01
Pennsylvania,< 1 year,2008,40,147162,27.180000000000003
Rhode Island,15-19 years,2008,19,82103,23.14
South Carolina,1-4 years,2008,41,236411,17.34
South Carolina,10-14 years,2008,29,293622,9.88
South Carolina,15-19 years,2008,60,333269,18
South Carolina,5-9 years,2008,33,290385,11.36
Tennessee,1-4 years,2008,78,322932,24.150000000000002
Tennessee,10-14 years,2008,64,415822,15.39
Tennessee,15-19 years,2008,94,437444,21.490000000000002
Tennessee,5-9 years,2008,64,410143,15.600000000000001
Tennessee,< 1 year,2008,25,84037,29.75
Texas,1-4 years,2008,409,1528319,26.760000000000005
Texas,10-14 years,2008,258,1821807,14.16
Texas,15-19 years,2008,416,1846558,22.53
Texas,5-9 years,2008,243,1823831,13.32
Texas,< 1 year,2008,110,389296,28.260000000000005
Utah,1-4 years,2008,51,205485,24.82
Utah,10-14 years,2008,22,215007,10.23
Utah,15-19 years,2008,61,218353,27.939999999999998
Utah,5-9 years,2008,32,237313,13.480000000000002
Utah,< 1 year,2008,16,51787,30.900000000000002
Virginia,1-4 years,2008,87,405772,21.44
Virginia,10-14 years,2008,75,508988,14.740000000000002
Virginia,15-19 years,2008,107,553537,19.330000000000002
Virginia,5-9 years,2008,62,495406,12.51
Virginia,< 1 year,2008,26,103442,25.130000000000003
Washington,1-4 years,2008,70,339607,20.61
Washington,10-14 years,2008,66,433427,15.230000000000002
Washington,15-19 years,2008,114,465642,24.480000000000004
Washington,5-9 years,2008,45,418373,10.76
Washington,< 1 year,2008,28,89220,31.380000000000003
West Virginia,1-4 years,2008,22,82760,26.580000000000002
West Virginia,10-14 years,2008,16,109047,14.67
West Virginia,15-19 years,2008,34,121453,27.99
Wisconsin,1-4 years,2008,65,285918,22.730000000000004
Wisconsin,10-14 years,2008,53,378544,14
Wisconsin,15-19 years,2008,124,410087,30.24
Wisconsin,5-9 years,2008,48,364638,13.16
Wisconsin,< 1 year,2008,22,72003,30.55
Wyoming,< 1 year,2008,0,7970,0
Alabama,1-4 years,2009,45,243619,18.47
Alabama,10-14 years,2009,45,319072,14.100000000000001
Alabama,15-19 years,2009,58,346611,16.73
Alabama,5-9 years,2009,41,307864,13.32
Alabama,< 1 year,2009,18,61793,29.130000000000003
Arizona,1-4 years,2009,89,376933,23.61
Arizona,10-14 years,2009,46,445967,10.31
Arizona,15-19 years,2009,114,461505,24.700000000000003
Arizona,5-9 years,2009,50,446994,11.190000000000001
Arizona,< 1 year,2009,20,86485,23.130000000000003
Arkansas,1-4 years,2009,40,159025,25.150000000000002
Arkansas,10-14 years,2009,25,195945,12.76
Arkansas,15-19 years,2009,39,203468,19.169999999999998
Arkansas,5-9 years,2009,31,195101,15.89
California,1-4 years,2009,468,2045700,22.880000000000003
California,10-14 years,2009,356,2606631,13.66
California,15-19 years,2009,620,2834241,21.880000000000003
California,5-9 years,2009,337,2465467,13.67
California,< 1 year,2009,122,499021,24.450000000000003
Colorado,1-4 years,2009,59,277503,21.26
Colorado,10-14 years,2009,49,329032,14.89
Colorado,15-19 years,2009,65,341224,19.05
Colorado,5-9 years,2009,40,342826,11.670000000000002
Connecticut,1-4 years,2009,28,164794,16.990000000000002
Connecticut,10-14 years,2009,44,241669,18.21
Connecticut,15-19 years,2009,75,253688,29.560000000000002
Connecticut,5-9 years,2009,41,222900,18.39
Florida,1-4 years,2009,190,867452,21.900000000000002
Florida,10-14 years,2009,168,1128143,14.89
Florida,15-19 years,2009,252,1237756,20.36
Florida,5-9 years,2009,134,1068926,12.540000000000001
Florida,< 1 year,2009,54,211370,25.55
Georgia,1-4 years,2009,107,558627,19.150000000000002
Georgia,10-14 years,2009,93,683822,13.600000000000001
Georgia,15-19 years,2009,129,712243,18.11
Georgia,5-9 years,2009,84,688417,12.200000000000001
Georgia,< 1 year,2009,42,134125,31.310000000000002
Hawaii,1-4 years,2009,20,69142,28.930000000000003
Hawaii,15-19 years,2009,22,86740,25.36
Idaho,1-4 years,2009,22,98036,22.44
Idaho,15-19 years,2009,24,115965,20.700000000000003
Illinois,1-4 years,2009,147,675629,21.76
Illinois,10-14 years,2009,97,883928,10.97
Illinois,15-19 years,2009,223,928201,24.02
Illinois,5-9 years,2009,101,857360,11.780000000000001
Illinois,< 1 year,2009,42,164646,25.51
Indiana,1-4 years,2009,82,349163,23.480000000000004
Indiana,10-14 years,2009,55,450900,12.200000000000001
Indiana,15-19 years,2009,88,478911,18.380000000000003
Indiana,5-9 years,2009,55,444798,12.370000000000001
Indiana,< 1 year,2009,21,85566,24.540000000000003
Iowa,1-4 years,2009,41,161433,25.400000000000002
Iowa,10-14 years,2009,26,200576,12.96
Iowa,15-19 years,2009,53,219259,24.17
Iowa,5-9 years,2009,34,199300,17.06
Kansas,1-4 years,2009,39,161618,24.130000000000003
Kansas,10-14 years,2009,22,197613,11.13
Kansas,15-19 years,2009,55,205242,26.8
Kansas,5-9 years,2009,27,200644,13.46
Kentucky,1-4 years,2009,46,225808,20.37
Kentucky,10-14 years,2009,49,283632,17.28
Kentucky,15-19 years,2009,66,297544,22.180000000000003
Kentucky,5-9 years,2009,35,281273,12.440000000000001
Louisiana,1-4 years,2009,39,249595,15.630000000000003
Louisiana,10-14 years,2009,37,304767,12.14
Louisiana,15-19 years,2009,68,329869,20.61
Louisiana,5-9 years,2009,44,303467,14.5
Maine,1-4 years,2009,17,56771,29.939999999999998
Maine,15-19 years,2009,19,90489,21
Maine,< 1 year,2009,0,13419,0
Maryland,1-4 years,2009,67,291878,22.950000000000003
Maryland,10-14 years,2009,67,380428,17.61
Maryland,15-19 years,2009,101,410142,24.630000000000003
Maryland,5-9 years,2009,45,363160,12.39
Maryland,< 1 year,2009,25,73276,34.12
Massachusetts,1-4 years,2009,79,294777,26.8
Massachusetts,10-14 years,2009,48,407451,11.780000000000001
Massachusetts,15-19 years,2009,124,467237,26.54
Massachusetts,5-9 years,2009,47,385866,12.18
Massachusetts,< 1 year,2009,22,72805,30.22
Michigan,1-4 years,2009,110,486285,22.62
Michigan,10-14 years,2009,83,684016,12.13
Michigan,15-19 years,2009,173,752479,22.990000000000002
Michigan,5-9 years,2009,83,644056,12.89
Michigan,< 1 year,2009,31,115508,26.84
Minnesota,1-4 years,2009,58,285196,20.340000000000003
Minnesota,10-14 years,2009,51,352721,14.46
Minnesota,15-19 years,2009,109,372972,29.22
Minnesota,5-9 years,2009,50,352949,14.17
Mississippi,1-4 years,2009,25,170740,14.64
Mississippi,10-14 years,2009,27,208412,12.96
Mississippi,15-19 years,2009,34,227090,14.969999999999999
Mississippi,5-9 years,2009,32,205208,15.590000000000002
Missouri,1-4 years,2009,77,312416,24.650000000000002
Missouri,10-14 years,2009,49,397060,12.340000000000002
Missouri,15-19 years,2009,76,428986,17.72
Missouri,5-9 years,2009,44,388223,11.33
Missouri,< 1 year,2009,21,77293,27.17
Montana,15-19 years,2009,16,68117,23.490000000000002
Nebraska,1-4 years,2009,25,104664,23.89
Nebraska,15-19 years,2009,28,130196,21.51
Nebraska,5-9 years,2009,17,126785,13.41
Nevada,1-4 years,2009,29,153238,18.919999999999998
Nevada,10-14 years,2009,22,182792,12.040000000000001
Nevada,15-19 years,2009,44,182261,24.14
Nevada,5-9 years,2009,19,181223,10.48
New Hampshire,15-19 years,2009,26,95165,27.32
New Jersey,1-4 years,2009,115,435000,26.439999999999998
New Jersey,10-14 years,2009,100,588494,16.990000000000002
New Jersey,15-19 years,2009,183,601962,30.400000000000002
New Jersey,5-9 years,2009,79,565485,13.969999999999999
New Jersey,< 1 year,2009,37,106263,34.82
New Mexico,1-4 years,2009,22,116570,18.87
New Mexico,10-14 years,2009,19,140310,13.540000000000001
New Mexico,15-19 years,2009,27,150733,17.91
New York,1-4 years,2009,217,920364,23.580000000000002
New York,10-14 years,2009,195,1222418,15.950000000000001
New York,15-19 years,2009,341,1380777,24.700000000000003
New York,5-9 years,2009,136,1161715,11.71
New York,< 1 year,2009,59,236979,24.900000000000002
North Carolina,1-4 years,2009,119,508956,23.380000000000003
North Carolina,10-14 years,2009,84,624717,13.450000000000001
North Carolina,15-19 years,2009,115,663387,17.34
North Carolina,5-9 years,2009,73,630342,11.58
North Carolina,< 1 year,2009,22,125065,17.59
Ohio,1-4 years,2009,126,580980,21.69
Ohio,10-14 years,2009,105,778668,13.480000000000002
Ohio,15-19 years,2009,184,833812,22.07
Ohio,5-9 years,2009,82,751617,10.91
Ohio,< 1 year,2009,28,142388,19.66
Oklahoma,1-4 years,2009,43,209508,20.52
Oklahoma,10-14 years,2009,43,250861,17.14
Oklahoma,15-19 years,2009,50,266142,18.790000000000003
Oklahoma,5-9 years,2009,25,254971,9.81
Oregon,1-4 years,2009,33,190819,17.290000000000003
Oregon,10-14 years,2009,32,242019,13.219999999999999
Oregon,15-19 years,2009,58,257262,22.55
Oregon,5-9 years,2009,30,236088,12.71
Pennsylvania,1-4 years,2009,139,585991,23.72
Pennsylvania,10-14 years,2009,108,797025,13.55
Pennsylvania,15-19 years,2009,225,916709,24.540000000000003
Pennsylvania,5-9 years,2009,89,752787,11.82
Pennsylvania,< 1 year,2009,42,144233,29.12
Rhode Island,15-19 years,2009,22,81936,26.85
South Carolina,1-4 years,2009,44,241507,18.22
South Carolina,10-14 years,2009,27,295405,9.14
South Carolina,15-19 years,2009,48,333129,14.41
South Carolina,5-9 years,2009,41,294559,13.92
Tennessee,1-4 years,2009,79,327113,24.150000000000002
Tennessee,10-14 years,2009,59,417701,14.12
Tennessee,15-19 years,2009,99,438223,22.590000000000003
Tennessee,5-9 years,2009,45,411618,10.93
Tennessee,< 1 year,2009,27,80116,33.7
Texas,1-4 years,2009,351,1543625,22.740000000000002
Texas,10-14 years,2009,286,1851192,15.450000000000001
Texas,15-19 years,2009,420,1874569,22.41
Texas,5-9 years,2009,245,1888686,12.969999999999999
Texas,< 1 year,2009,134,385537,34.760000000000005
Utah,1-4 years,2009,42,207832,20.21
Utah,10-14 years,2009,37,222915,16.6
Utah,15-19 years,2009,51,220043,23.180000000000003
Utah,5-9 years,2009,18,245633,7.33
Utah,< 1 year,2009,20,53267,37.550000000000004
Virginia,1-4 years,2009,89,408312,21.8
Virginia,10-14 years,2009,44,509940,8.63
Virginia,15-19 years,2009,97,553437,17.53
Virginia,5-9 years,2009,64,505029,12.670000000000002
Virginia,< 1 year,2009,26,100124,25.97
Washington,1-4 years,2009,88,347019,25.36
Washington,10-14 years,2009,53,435879,12.16
Washington,15-19 years,2009,112,465685,24.05
Washington,5-9 years,2009,51,425518,11.990000000000002
Washington,< 1 year,2009,28,89786,31.189999999999998
West Virginia,1-4 years,2009,22,83513,26.34
West Virginia,15-19 years,2009,35,121260,28.860000000000003
Wisconsin,1-4 years,2009,59,287544,20.52
Wisconsin,10-14 years,2009,62,376577,16.46
Wisconsin,15-19 years,2009,86,404881,21.240000000000002
Wisconsin,5-9 years,2009,54,368030,14.67
Wisconsin,< 1 year,2009,16,70826,22.590000000000003
Alabama,1-4 years,2010,50,245014,20.41
Alabama,10-14 years,2010,30,320491,9.36
Alabama,15-19 years,2010,59,341400,17.28
Alabama,5-9 years,2010,39,307298,12.690000000000001
Alaska,15-19 years,2010,18,52040,34.589999999999996
Arizona,1-4 years,2010,87,366327,23.75
Arizona,10-14 years,2010,69,449178,15.36
Arizona,15-19 years,2010,89,459984,19.35
Arizona,5-9 years,2010,56,452456,12.38
Arizona,< 1 year,2010,28,86544,32.35
Arkansas,1-4 years,2010,28,159080,17.6
Arkansas,10-14 years,2010,30,198139,15.14
Arkansas,15-19 years,2010,41,203443,20.150000000000002
Arkansas,5-9 years,2010,23,196834,11.68
California,1-4 years,2010,495,2033669,24.340000000000003
California,10-14 years,2010,353,2585826,13.65
California,15-19 years,2010,607,2811540,21.590000000000003
California,5-9 years,2010,336,2503960,13.42
California,< 1 year,2010,135,495480,27.25
Colorado,1-4 years,2010,68,277038,24.55
Colorado,10-14 years,2010,56,334113,16.76
Colorado,15-19 years,2010,80,340157,23.52
Colorado,5-9 years,2010,37,348800,10.61
Connecticut,1-4 years,2010,39,163245,23.89
Connecticut,10-14 years,2010,42,239966,17.5
Connecticut,15-19 years,2010,61,253826,24.03
Connecticut,5-9 years,2010,37,221929,16.669999999999998
Florida,1-4 years,2010,213,863062,24.680000000000003
Florida,10-14 years,2010,174,1131670,15.380000000000003
Florida,15-19 years,2010,260,1222409,21.27
Florida,5-9 years,2010,147,1078706,13.630000000000003
Florida,< 1 year,2010,59,207834,28.39
Georgia,1-4 years,2010,124,551985,22.46
Georgia,10-14 years,2010,80,692083,11.56
Georgia,15-19 years,2010,145,710439,20.41
Georgia,5-9 years,2010,87,694241,12.530000000000001
Georgia,< 1 year,2010,32,132537,24.14
Hawaii,15-19 years,2010,18,85952,20.94
Idaho,1-4 years,2010,22,97845,22.480000000000004
Idaho,15-19 years,2010,20,115409,17.330000000000002
Idaho,5-9 years,2010,21,121216,17.32
Illinois,1-4 years,2010,149,671045,22.200000000000003
Illinois,10-14 years,2010,118,878782,13.430000000000001
Illinois,15-19 years,2010,215,921460,23.330000000000002
Illinois,5-9 years,2010,118,857507,13.76
Illinois,< 1 year,2010,35,163753,21.37
Indiana,1-4 years,2010,81,348978,23.21
Indiana,10-14 years,2010,62,452713,13.700000000000001
Indiana,15-19 years,2010,102,474960,21.480000000000004
Indiana,5-9 years,2010,67,443782,15.100000000000001
Indiana,< 1 year,2010,30,83996,35.72
Iowa,1-4 years,2010,51,162742,31.34
Iowa,10-14 years,2010,30,201380,14.9
Iowa,15-19 years,2010,38,217142,17.5
Iowa,5-9 years,2010,23,200852,11.450000000000001
Kansas,1-4 years,2010,43,164875,26.080000000000002
Kansas,10-14 years,2010,26,199505,13.030000000000001
Kansas,15-19 years,2010,43,204387,21.040000000000003
Kansas,5-9 years,2010,31,202600,15.3
Kentucky,1-4 years,2010,53,227121,23.340000000000003
Kentucky,10-14 years,2010,43,284886,15.090000000000002
Kentucky,15-19 years,2010,66,296724,22.240000000000002
Kentucky,5-9 years,2010,33,282831,11.670000000000002
Kentucky,< 1 year,2010,16,55044,29.07
Louisiana,1-4 years,2010,52,252764,20.57
Louisiana,10-14 years,2010,41,308008,13.31
Louisiana,15-19 years,2010,72,324540,22.19
Louisiana,5-9 years,2010,35,306292,11.43
Maine,10-14 years,2010,22,78851,27.900000000000002
Maryland,1-4 years,2010,51,293084,17.400000000000002
Maryland,10-14 years,2010,46,379600,12.120000000000001
